City,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket,year,month,day,day_of_week,is_weekend,quarter,aqi_lag_1,aqi_lag_7,aqi_rolling_7d,aqi_rolling_30d
Bengaluru,2017-03-29,41.83,2.7,23.82,0.0,0.32,3.28,52.94,112.0,Moderate,2017,3,29,2,0,1,82.0,74.0,102.28571428571429,79.53333333333333
Bengaluru,2017-03-30,46.83,3.32,27.69,0.0,0.14,2.48,47.33,90.0,Satisfactory,2017,3,30,3,0,1,112.0,89.0,102.42857142857143,80.16666666666667
Bengaluru,2017-03-31,55.9,5.13,37.77,0.0,0.26,2.53,53.42,112.0,Moderate,2017,3,31,4,0,1,90.0,140.0,98.42857142857143,81.53333333333333
Bengaluru,2017-04-01,51.65,5.59,37.78,0.0,0.51,2.79,61.72,124.0,Moderate,2017,4,1,5,1,2,112.0,104.0,101.28571428571429,83.16666666666667
Bengaluru,2017-04-02,32.61,5.32,30.53,0.0,0.48,2.59,66.27,113.0,Moderate,2017,4,2,6,1,2,124.0,99.0,103.28571428571429,83.46666666666667
Bengaluru,2017-04-03,39.37,9.79,41.21,0.0,0.68,2.79,68.42,117.0,Moderate,2017,4,3,0,0,2,113.0,90.0,107.14285714285714,85.46666666666667
Bengaluru,2017-04-04,36.85,3.61,25.76,0.0,0.54,2.3,72.54,120.0,Moderate,2017,4,4,1,0,2,117.0,82.0,112.57142857142857,87.5
Bengaluru,2017-04-05,29.5,3.71,20.83,0.0,0.44,2.0,69.06,94.0,Satisfactory,2017,4,5,2,0,2,120.0,112.0,110.0,88.83333333333333
Bengaluru,2017-04-06,29.52,6.17,19.83,0.0,0.33,2.28,66.84,110.0,Moderate,2017,4,6,3,0,2,94.0,90.0,112.85714285714286,90.53333333333333
Bengaluru,2017-04-07,31.08,5.33,24.61,0.0,0.46,2.65,68.4,94.0,Satisfactory,2017,4,7,4,0,2,110.0,112.0,110.28571428571429,90.26666666666667
Bengaluru,2017-04-08,36.66,7.3,34.42,0.0,0.68,2.8,45.04,82.0,Satisfactory,2017,4,8,5,1,2,94.0,124.0,104.28571428571429,90.6
Bengaluru,2017-04-09,29.29,7.08,28.32,0.0,0.48,2.54,37.96,75.0,Satisfactory,2017,4,9,6,1,2,82.0,113.0,98.85714285714286,90.9
Bengaluru,2017-04-10,43.0,8.28,34.64,0.0,0.74,3.03,60.0,99.0,Satisfactory,2017,4,10,0,0,2,75.0,117.0,96.28571428571429,92.33333333333333
Bengaluru,2017-04-11,31.18,7.17,34.13,0.0,0.44,2.39,60.0,99.0,Satisfactory,2017,4,11,1,0,2,99.0,120.0,93.28571428571429,93.43333333333334
Bengaluru,2017-04-12,50.84,6.35,27.24,0.0,0.61,9.91,17.79,78.0,Satisfactory,2017,4,12,2,0,2,99.0,94.0,91.0,94.2
Bengaluru,2017-04-13,50.54,7.07,37.62,0.0,0.56,4.26,75.93,108.0,Moderate,2017,4,13,3,0,2,78.0,110.0,90.71428571428571,95.5
Bengaluru,2017-04-14,51.33,6.96,39.64,0.0,0.55,5.03,63.27,107.0,Moderate,2017,4,14,4,0,2,108.0,94.0,92.57142857142857,97.6
Bengaluru,2017-04-15,35.01,9.78,45.01,0.0,0.69,6.77,60.39,106.0,Moderate,2017,4,15,5,1,2,107.0,82.0,96.0,99.33333333333333
Bengaluru,2017-04-16,29.02,5.34,32.75,0.0,0.44,8.21,66.23,105.0,Moderate,2017,4,16,6,1,2,106.0,75.0,100.28571428571429,99.56666666666666
Bengaluru,2017-04-17,34.86,5.28,27.93,0.0,0.44,5.81,83.69,86.0,Satisfactory,2017,4,17,0,0,2,105.0,99.0,98.42857142857143,99.13333333333334
Bengaluru,2017-04-18,38.46,4.73,24.41,0.0,0.44,5.07,91.3,77.0,Satisfactory,2017,4,18,1,0,2,86.0,99.0,95.28571428571429,98.53333333333333
Bengaluru,2017-04-19,38.13,6.11,25.49,0.0,0.52,4.74,81.46,92.0,Satisfactory,2017,4,19,2,0,2,77.0,78.0,97.28571428571429,98.7
Bengaluru,2017-04-20,29.75,5.45,24.78,0.0,0.43,4.71,47.22,81.0,Satisfactory,2017,4,20,3,0,2,92.0,108.0,93.42857142857143,98.63333333333334
Bengaluru,2017-04-21,21.53,4.21,24.41,0.0,0.47,4.71,54.16,75.0,Satisfactory,2017,4,21,4,0,2,81.0,107.0,88.85714285714286,98.66666666666667
Bengaluru,2017-04-22,25.46,4.85,22.79,0.0,0.45,4.83,24.41,64.0,Satisfactory,2017,4,22,5,1,2,75.0,106.0,82.85714285714286,97.83333333333333
Bengaluru,2017-04-23,28.49,2.67,23.6,0.0,0.08,3.68,7.03,50.0,Good,2017,4,23,6,1,2,64.0,105.0,75.0,94.83333333333333
Bengaluru,2017-04-24,34.85,2.65,32.57,0.0,0.0,3.49,21.33,59.0,Satisfactory,2017,4,24,0,0,2,50.0,86.0,71.14285714285714,93.33333333333333
Bengaluru,2017-04-25,29.88,3.54,31.4,0.0,0.19,3.52,27.0,66.0,Satisfactory,2017,4,25,1,0,2,59.0,77.0,69.57142857142857,92.23333333333333
Bengaluru,2017-04-26,33.95,4.52,42.65,0.0,0.7,3.86,48.16,92.0,Satisfactory,2017,4,26,2,0,2,66.0,92.0,69.57142857142857,92.3
Bengaluru,2017-04-27,40.01,7.39,38.94,0.0,0.67,5.61,27.84,87.0,Satisfactory,2017,4,27,3,0,2,92.0,81.0,70.42857142857143,92.46666666666667
Bengaluru,2017-04-28,62.07,4.72,32.77,0.0,0.49,4.4,61.69,96.0,Satisfactory,2017,4,28,4,0,2,87.0,75.0,73.42857142857143,91.93333333333334
Bengaluru,2017-04-29,38.44,8.49,39.84,0.0,0.44,5.15,43.66,139.0,Moderate,2017,4,29,5,1,2,96.0,64.0,84.14285714285714,93.56666666666666
Bengaluru,2017-04-30,13.3,9.57,45.34,0.0,0.46,5.04,22.75,65.0,Satisfactory,2017,4,30,6,1,2,139.0,50.0,86.28571428571429,92.0
Bengaluru,2017-05-01,20.32,6.21,31.84,0.0,0.39,4.82,39.36,77.0,Satisfactory,2017,5,1,0,0,2,65.0,59.0,88.85714285714286,90.43333333333334
Bengaluru,2017-05-02,24.2,8.2,41.08,0.0,0.35,4.88,24.89,60.0,Satisfactory,2017,5,2,1,0,2,77.0,66.0,88.0,88.66666666666667
Bengaluru,2017-05-03,66.24,10.17,35.96,0.0,0.48,6.26,30.46,84.0,Satisfactory,2017,5,3,2,0,2,60.0,92.0,86.85714285714286,87.56666666666666
Bengaluru,2017-05-04,42.2,12.03,43.35,0.0,0.47,5.54,17.45,94.0,Satisfactory,2017,5,4,3,0,2,84.0,87.0,87.85714285714286,86.7
Bengaluru,2017-05-05,28.27,8.55,42.47,0.0,0.62,5.76,6.19,80.0,Satisfactory,2017,5,5,4,0,2,94.0,96.0,85.57142857142857,86.23333333333333
Bengaluru,2017-05-06,40.02,7.67,37.46,0.0,0.49,5.88,30.46,89.0,Satisfactory,2017,5,6,5,1,2,80.0,139.0,78.42857142857143,85.53333333333333
Bengaluru,2017-05-07,30.26,6.46,29.37,0.0,0.4,5.31,29.52,98.0,Satisfactory,2017,5,7,6,1,2,89.0,65.0,83.14285714285714,85.66666666666667
Bengaluru,2017-05-08,27.66,6.67,31.17,0.0,0.43,4.16,52.55,82.0,Satisfactory,2017,5,8,0,0,2,98.0,77.0,83.85714285714286,85.66666666666667
Bengaluru,2017-05-09,32.01,4.81,31.86,0.0,0.23,3.67,33.71,69.0,Satisfactory,2017,5,9,1,0,2,82.0,60.0,85.14285714285714,85.46666666666667
Bengaluru,2017-05-10,23.19,4.28,32.79,0.0,0.18,2.54,25.26,41.0,Good,2017,5,10,2,0,2,69.0,84.0,79.0,83.53333333333333
Bengaluru,2017-05-11,28.52,5.81,39.12,0.0,0.42,8.55,36.74,53.0,Satisfactory,2017,5,11,3,0,2,41.0,94.0,73.14285714285714,82.0
Bengaluru,2017-05-12,50.58,5.9,23.23,0.0,0.52,15.38,10.9,68.0,Satisfactory,2017,5,12,4,0,2,53.0,80.0,71.42857142857143,81.66666666666667
Bengaluru,2017-05-13,120.56,6.92,26.63,0.0,0.49,8.45,18.96,156.0,Moderate,2017,5,13,5,1,2,68.0,89.0,81.0,83.26666666666667
Bengaluru,2017-05-14,25.22,6.26,30.63,0.0,0.54,3.65,16.82,101.0,Moderate,2017,5,14,6,1,2,156.0,98.0,81.42857142857143,83.06666666666666
Bengaluru,2017-05-15,14.94,5.02,26.57,0.0,0.52,3.52,38.46,52.0,Satisfactory,2017,5,15,0,0,2,101.0,82.0,77.14285714285714,81.26666666666667
Bengaluru,2017-05-16,19.1,3.8,29.5,0.0,0.36,3.83,34.53,56.0,Satisfactory,2017,5,16,1,0,2,52.0,69.0,75.28571428571429,79.63333333333334
Bengaluru,2017-05-17,22.93,3.62,26.74,0.0,0.38,3.73,45.09,67.0,Satisfactory,2017,5,17,2,0,2,56.0,41.0,79.0,79.0
Bengaluru,2017-05-18,36.58,4.78,27.92,0.0,0.66,3.32,13.13,70.0,Satisfactory,2017,5,18,3,0,2,67.0,53.0,81.42857142857143,78.76666666666667
Bengaluru,2017-05-19,20.87,5.6,32.01,0.0,0.56,3.49,21.6,64.0,Satisfactory,2017,5,19,4,0,2,70.0,68.0,80.85714285714286,77.83333333333333
Bengaluru,2017-05-20,17.43,9.54,37.75,0.0,0.37,3.49,21.87,50.0,Good,2017,5,20,5,1,2,64.0,156.0,65.71428571428571,76.8
Bengaluru,2017-05-21,12.53,8.01,34.15,0.0,0.37,3.51,23.31,59.0,Satisfactory,2017,5,21,6,1,2,50.0,101.0,59.714285714285715,76.26666666666667
Bengaluru,2017-05-22,16.58,8.33,33.06,0.0,0.33,2.99,13.76,44.0,Good,2017,5,22,0,0,2,59.0,52.0,58.57142857142857,75.6
Bengaluru,2017-05-23,25.83,8.79,37.11,0.0,0.41,3.57,20.05,58.0,Satisfactory,2017,5,23,1,0,2,44.0,56.0,58.857142857142854,75.86666666666666
Bengaluru,2017-05-24,19.58,5.7,30.27,0.0,0.33,3.77,26.67,62.0,Satisfactory,2017,5,24,2,0,2,58.0,67.0,58.142857142857146,75.96666666666667
Bengaluru,2017-05-25,21.39,6.42,29.53,0.0,0.38,3.75,16.72,57.0,Satisfactory,2017,5,25,3,0,2,62.0,70.0,56.285714285714285,75.66666666666667
Bengaluru,2017-05-26,24.85,6.67,26.78,0.0,0.41,3.65,11.46,66.0,Satisfactory,2017,5,26,4,0,2,57.0,64.0,56.57142857142857,74.8
Bengaluru,2017-05-27,18.21,7.45,29.32,0.0,0.42,3.6,18.34,47.0,Good,2017,5,27,5,1,2,66.0,50.0,56.142857142857146,73.46666666666667
Bengaluru,2017-05-28,19.75,6.48,25.4,0.0,0.28,3.66,12.12,41.0,Good,2017,5,28,6,1,2,47.0,59.0,53.57142857142857,71.63333333333334
Bengaluru,2017-05-29,21.08,6.93,26.89,0.0,0.34,3.32,9.02,43.0,Good,2017,5,29,0,0,2,41.0,44.0,53.42857142857143,68.43333333333334
Bengaluru,2017-05-30,23.2,4.93,25.22,0.0,0.26,3.33,9.85,46.0,Good,2017,5,30,1,0,2,43.0,58.0,51.714285714285715,67.8
Bengaluru,2017-05-31,22.87,4.43,27.67,0.0,0.17,3.09,9.92,42.0,Good,2017,5,31,2,0,2,46.0,62.0,48.857142857142854,66.63333333333334
Bengaluru,2017-06-01,22.79,5.31,31.62,0.0,0.68,4.57,10.13,54.0,Satisfactory,2017,6,1,3,0,2,42.0,57.0,48.42857142857143,66.43333333333334
Bengaluru,2017-06-02,20.19,5.35,32.25,0.0,0.35,3.89,8.69,52.0,Satisfactory,2017,6,2,4,0,2,54.0,66.0,46.42857142857143,65.36666666666666
Bengaluru,2017-06-03,20.98,7.0,33.91,0.0,0.3,3.08,8.19,42.0,Good,2017,6,3,5,1,2,52.0,47.0,45.714285714285715,63.63333333333333
Bengaluru,2017-06-04,13.39,4.09,24.89,19.43,0.915,1.33,7.55,28.0,Good,2017,6,4,6,1,2,42.0,41.0,43.857142857142854,61.9
Bengaluru,2017-06-05,21.81,4.91,31.17,0.0,0.98,4.21,8.38,29.0,Good,2017,6,5,0,0,2,28.0,43.0,41.857142857142854,59.9
Bengaluru,2017-06-06,22.93,4.85,30.17,0.0,0.85,3.86,7.92,54.0,Satisfactory,2017,6,6,1,0,2,29.0,46.0,43.0,58.43333333333333
Bengaluru,2017-06-07,22.94,7.4,27.88,0.0,0.53,4.37,10.29,47.0,Good,2017,6,7,2,0,2,54.0,42.0,43.714285714285715,57.266666666666666
Bengaluru,2017-06-08,20.75,3.35,25.47,0.0,0.59,4.56,14.64,51.0,Satisfactory,2017,6,8,3,0,2,47.0,54.0,43.285714285714285,56.666666666666664
Bengaluru,2017-06-09,23.65,5.32,27.84,0.0,0.65,4.59,19.12,55.0,Satisfactory,2017,6,9,4,0,2,51.0,52.0,43.714285714285715,57.13333333333333
Bengaluru,2017-06-10,19.78,7.02,31.35,0.0,0.61,4.87,19.88,54.0,Satisfactory,2017,6,10,5,1,2,55.0,42.0,45.42857142857143,57.166666666666664
Bengaluru,2017-06-11,16.51,7.41,30.97,0.0,0.54,4.72,19.08,51.0,Satisfactory,2017,6,11,6,1,2,54.0,28.0,48.714285714285715,56.6
Bengaluru,2017-06-12,19.12,7.04,28.24,0.0,0.58,4.79,19.47,45.0,Good,2017,6,12,0,0,2,51.0,29.0,51.0,52.9
Bengaluru,2017-06-13,21.6,6.02,28.56,0.0,0.8,4.33,19.68,44.0,Good,2017,6,13,1,0,2,45.0,54.0,49.57142857142857,51.0
Bengaluru,2017-06-14,19.77,6.27,29.47,0.0,0.63,4.24,21.06,59.0,Satisfactory,2017,6,14,2,0,2,44.0,47.0,51.285714285714285,51.233333333333334
Bengaluru,2017-06-15,24.56,7.97,31.52,0.0,0.87,4.74,20.85,76.0,Satisfactory,2017,6,15,3,0,2,59.0,51.0,54.857142857142854,51.9
Bengaluru,2017-06-16,24.66,9.56,31.25,0.0,0.62,5.71,18.43,65.0,Satisfactory,2017,6,16,4,0,2,76.0,55.0,56.285714285714285,51.833333333333336
Bengaluru,2017-06-17,24.18,7.17,30.54,0.0,0.56,4.36,20.06,60.0,Satisfactory,2017,6,17,5,1,2,65.0,54.0,57.142857142857146,51.5
Bengaluru,2017-06-18,17.82,3.68,26.38,0.0,0.63,5.21,9.1,57.0,Satisfactory,2017,6,18,6,1,2,60.0,51.0,58.0,51.266666666666666
Bengaluru,2017-06-19,16.61,4.02,25.73,0.0,0.58,4.74,10.17,50.0,Good,2017,6,19,0,0,2,57.0,45.0,58.714285714285715,51.266666666666666
Bengaluru,2017-06-20,24.03,3.55,25.75,0.0,0.61,6.85,7.75,53.0,Satisfactory,2017,6,20,1,0,2,50.0,44.0,60.0,51.06666666666667
Bengaluru,2017-06-21,19.58,3.13,30.5,0.0,0.6,7.44,13.04,70.0,Satisfactory,2017,6,21,2,0,2,53.0,59.0,61.57142857142857,51.93333333333333
Bengaluru,2017-06-22,21.05,3.57,26.66,0.0,0.62,5.8,8.43,60.0,Satisfactory,2017,6,22,3,0,2,70.0,76.0,59.285714285714285,52.0
Bengaluru,2017-06-23,24.53,9.1,30.26,0.0,0.58,7.02,13.82,54.0,Satisfactory,2017,6,23,4,0,2,60.0,65.0,57.714285714285715,51.733333333333334
Bengaluru,2017-06-24,25.35,19.79,45.04,0.0,0.55,6.42,10.04,60.0,Satisfactory,2017,6,24,5,1,2,54.0,60.0,57.714285714285715,51.833333333333336
Bengaluru,2017-06-25,25.16,17.58,39.31,0.0,0.56,5.68,7.84,71.0,Satisfactory,2017,6,25,6,1,2,60.0,57.0,59.714285714285715,52.0
Bengaluru,2017-06-26,31.13,12.54,37.52,0.0,1.16,7.96,8.44,138.0,Moderate,2017,6,26,0,0,2,71.0,50.0,72.28571428571429,55.03333333333333
Bengaluru,2017-06-27,37.61,13.6,38.89,0.0,0.83,6.63,8.39,78.0,Satisfactory,2017,6,27,1,0,2,138.0,53.0,75.85714285714286,56.266666666666666
Bengaluru,2017-06-28,37.34,10.09,34.73,0.0,0.6,6.63,8.99,82.0,Satisfactory,2017,6,28,2,0,2,78.0,70.0,77.57142857142857,57.56666666666667
Bengaluru,2017-06-29,36.44,12.12,31.89,0.0,0.42,6.62,9.92,76.0,Satisfactory,2017,6,29,3,0,2,82.0,60.0,79.85714285714286,58.56666666666667
Bengaluru,2017-06-30,35.4,15.16,33.89,0.0,0.69,6.63,10.32,76.0,Satisfactory,2017,6,30,4,0,2,76.0,54.0,83.0,59.7
Bengaluru,2017-07-01,25.33,24.27,39.99,0.0,0.67,7.11,11.34,92.0,Satisfactory,2017,7,1,5,1,3,76.0,60.0,87.57142857142857,60.96666666666667
Bengaluru,2017-07-02,30.07,54.79,68.84,0.0,1.64,6.55,10.47,160.0,Moderate,2017,7,2,6,1,3,92.0,71.0,100.28571428571429,64.56666666666666
Bengaluru,2017-07-03,25.82,43.48,68.34,0.0,0.69,6.23,10.21,92.0,Satisfactory,2017,7,3,0,0,3,160.0,138.0,93.71428571428571,66.23333333333333
Bengaluru,2017-07-04,30.97,20.75,32.27,0.0,0.59,5.81,9.67,85.0,Satisfactory,2017,7,4,1,0,3,92.0,78.0,94.71428571428571,68.13333333333334
Bengaluru,2017-07-05,30.97,17.99,30.38,0.0,0.62,4.7,8.98,93.0,Satisfactory,2017,7,5,2,0,3,85.0,82.0,96.28571428571429,70.26666666666667
Bengaluru,2017-07-06,30.97,13.97,27.42,0.0,0.52,3.82,9.26,87.0,Satisfactory,2017,7,6,3,0,3,93.0,76.0,97.85714285714286,71.36666666666666
Bengaluru,2017-07-08,313.59,24.05,32.94,0.0,0.69,4.97,9.39,108.0,Moderate,2017,7,8,5,1,3,87.0,76.0,102.42857142857143,73.4
Bengaluru,2017-07-09,35.29,17.04,31.08,0.0,0.6,5.16,9.34,112.0,Moderate,2017,7,9,6,1,3,108.0,92.0,105.28571428571429,75.43333333333334
Bengaluru,2017-07-10,33.44,13.86,29.55,0.0,0.63,5.33,10.61,102.0,Moderate,2017,7,10,0,0,3,112.0,160.0,97.0,77.0
Bengaluru,2017-07-11,29.38,17.23,29.5,0.0,0.64,4.09,12.44,78.0,Satisfactory,2017,7,11,1,0,3,102.0,92.0,95.0,77.8
Bengaluru,2017-07-12,27.64,12.48,26.82,0.0,0.68,5.16,18.42,67.0,Satisfactory,2017,7,12,2,0,3,78.0,85.0,92.42857142857143,78.33333333333333
Bengaluru,2017-07-13,28.97,16.61,30.58,0.0,1.53,4.45,24.82,74.0,Satisfactory,2017,7,13,3,0,3,67.0,93.0,89.71428571428571,79.3
Bengaluru,2017-07-14,22.68,13.31,30.3,0.0,0.67,5.41,47.62,72.0,Satisfactory,2017,7,14,4,0,3,74.0,87.0,87.57142857142857,80.23333333333333
Bengaluru,2017-07-15,22.43,16.15,32.43,0.0,0.6,7.9,47.14,82.0,Satisfactory,2017,7,15,5,1,3,72.0,108.0,83.85714285714286,81.0
Bengaluru,2017-07-16,17.2,13.34,31.1,0.0,0.52,6.3,23.82,61.0,Satisfactory,2017,7,16,6,1,3,82.0,112.0,76.57142857142857,80.5
Bengaluru,2017-07-17,21.05,11.56,30.06,0.0,0.58,4.72,44.94,68.0,Satisfactory,2017,7,17,0,0,3,61.0,102.0,71.71428571428571,80.6
Bengaluru,2017-07-18,18.45,12.68,29.79,0.0,0.62,4.58,27.09,68.0,Satisfactory,2017,7,18,1,0,3,68.0,78.0,70.28571428571429,80.86666666666666
Bengaluru,2017-07-19,16.44,18.77,31.75,0.0,0.68,4.71,30.16,60.0,Satisfactory,2017,7,19,2,0,3,68.0,67.0,69.28571428571429,80.96666666666667
Bengaluru,2017-07-20,31.68,16.76,31.34,0.0,0.65,5.1,54.5,61.0,Satisfactory,2017,7,20,3,0,3,60.0,74.0,67.42857142857143,81.33333333333333
Bengaluru,2017-07-21,21.53,15.46,31.7,0.0,1.12,5.3,41.97,111.0,Moderate,2017,7,21,4,0,3,61.0,72.0,73.0,83.26666666666667
Bengaluru,2017-07-22,20.15,17.16,33.19,0.0,1.35,4.29,53.85,132.0,Moderate,2017,7,22,5,1,3,111.0,82.0,80.14285714285714,85.33333333333333
Bengaluru,2017-07-23,17.34,15.55,32.36,0.0,1.08,5.61,24.37,107.0,Moderate,2017,7,23,6,1,3,132.0,61.0,86.71428571428571,86.9
Bengaluru,2017-07-24,24.23,10.47,31.45,0.0,1.08,5.68,42.69,109.0,Moderate,2017,7,24,0,0,3,107.0,68.0,92.57142857142857,88.73333333333333
Bengaluru,2017-07-25,28.54,11.09,30.72,0.0,1.4,5.2,50.04,164.0,Moderate,2017,7,25,1,0,3,109.0,68.0,106.28571428571429,92.2
Bengaluru,2017-07-26,23.68,9.88,30.53,0.0,0.59,4.73,51.12,85.0,Satisfactory,2017,7,26,2,0,3,164.0,60.0,109.85714285714286,92.66666666666667
Bengaluru,2017-07-27,24.49,10.99,31.02,0.0,0.59,5.17,55.9,83.0,Satisfactory,2017,7,27,3,0,3,85.0,61.0,113.0,90.83333333333333
Bengaluru,2017-07-28,21.77,9.59,28.74,0.0,1.17,4.57,51.05,122.0,Moderate,2017,7,28,4,0,3,83.0,111.0,114.57142857142857,92.3
Bengaluru,2017-07-29,27.91,9.68,29.8,0.0,1.07,4.72,56.82,119.0,Moderate,2017,7,29,5,1,3,122.0,132.0,112.71428571428571,93.53333333333333
Bengaluru,2017-07-30,22.36,11.51,29.57,0.0,1.07,4.67,23.6,94.0,Satisfactory,2017,7,30,6,1,3,119.0,107.0,110.85714285714286,94.13333333333334
Bengaluru,2017-07-31,27.27,8.0,28.65,0.0,0.48,5.23,45.36,89.0,Satisfactory,2017,7,31,0,0,3,94.0,109.0,108.0,94.56666666666666
Bengaluru,2017-08-01,26.57,7.35,26.22,0.0,1.5,5.34,54.93,136.0,Moderate,2017,8,1,1,0,3,89.0,164.0,104.0,96.03333333333333
Bengaluru,2017-08-02,20.74,12.96,26.36,0.0,1.77,5.6,41.25,130.0,Moderate,2017,8,2,2,0,3,136.0,85.0,110.42857142857143,95.03333333333333
Bengaluru,2017-08-03,17.67,16.81,25.46,0.0,2.95,5.31,39.16,160.0,Moderate,2017,8,3,3,0,3,130.0,83.0,121.42857142857143,97.3
Bengaluru,2017-08-04,13.74,10.46,25.64,0.0,0.63,5.89,25.85,55.0,Satisfactory,2017,8,4,4,0,3,160.0,122.0,111.85714285714286,96.3
Bengaluru,2017-08-05,17.69,9.01,27.5,0.0,1.27,5.13,30.04,106.0,Moderate,2017,8,5,5,1,3,55.0,119.0,110.0,96.73333333333333
Bengaluru,2017-08-06,15.21,8.53,27.33,0.0,2.44,5.32,6.06,127.0,Moderate,2017,8,6,6,1,3,106.0,94.0,114.71428571428571,98.06666666666666
Bengaluru,2017-08-07,22.82,8.83,27.76,0.0,2.91,5.27,54.59,176.0,Moderate,2017,8,7,0,0,3,127.0,89.0,127.14285714285714,100.33333333333333
Bengaluru,2017-08-08,21.07,8.48,27.75,0.0,2.01,5.79,48.17,143.0,Moderate,2017,8,8,1,0,3,176.0,136.0,128.14285714285714,101.36666666666666
Bengaluru,2017-08-09,22.31,14.25,29.38,0.0,0.95,5.12,33.6,74.0,Satisfactory,2017,8,9,2,0,3,143.0,130.0,120.14285714285714,100.43333333333334
Bengaluru,2017-08-10,14.14,10.87,27.85,0.0,0.61,4.46,9.71,50.0,Good,2017,8,10,3,0,3,74.0,160.0,104.42857142857143,99.5
Bengaluru,2017-08-11,10.11,14.03,32.5,0.0,0.68,4.06,16.65,56.0,Satisfactory,2017,8,11,4,0,3,50.0,55.0,104.57142857142857,99.13333333333334
